Interval_ID,MEAN_RR,MEDIAN_RR,SDRR,RMSSD,SDSD,SDRR_RMSSD,HR
732,842.5555555555555,844.0,59.17391713530382,24.38886839130612,24.3732302802641,2.426267434220011,71.2119214031386
733,911.5757575757576,922.0,60.58929313507376,34.65788843494697,34.62770379078701,1.748210750023048,65.8200917492188
734,903.3432835820895,906.0,27.573809896406466,19.714630776828326,19.692237193709015,1.3986470357241212,66.41993258872513
735,882.6911764705883,898.5,64.97403493906604,32.02307936380102,32.00927132343318,2.0289752337969373,67.97394332172667
736,860.0428571428571,868.0,47.84571505348824,24.73629030333802,24.704870022214948,1.9342316275707574,69.76396525090112
737,884.6617647058823,887.0,46.81585022382837,24.09620023305836,24.07842499487674,1.942872725617551,67.8225310437688
738,808.12,875.0,138.36848966919212,38.67064673520368,38.668377595372306,3.5781271158113026,74.24639904964609
739,855.9577464788732,867.0,42.55549371850675,23.92428533042165,23.92319342549128,1.778757155366059,70.09691803926086
740,904.9701492537314,906.0,36.172047486708685,23.045080984361014,23.044677531578422,1.5696211920997791,66.30052941467517
741,899.6119402985074,899.0,26.32741901056064,20.979066045017642,20.97871587449726,1.2549376103810488,66.69542422935262
742,806.6666666666666,868.0,124.36455372099488,21.61362183088824,21.27743363013,5.753989530031671,74.3801652892562
743,725.7951807228916,696.0,84.75858829657075,28.033951541379075,27.975790502743983,3.0234263682543707,82.66795039922975
744,943.984375,937.5,80.05086121247776,59.33186194002209,59.244300360629275,1.3492052768106328,63.56037407928495
745,896.7205882352941,906.0,75.58688915029302,41.97547258230052,41.91730925675399,1.800739443780918,66.91047444118274
746,925.9692307692308,922.0,84.42182897272832,50.97533104355478,50.8841913341892,1.656131058778135,64.79696949558051
747,942.625,945.0,99.662790824861,53.36546651040367,53.36410676809331,1.8675521332776432,63.65203553905317
748,916.7878787878788,922.0,85.39684813421415,41.1991411411601,41.19913826869247,2.0727822417855752,65.44589145236993
749,924.0307692307692,914.0,44.4560177567998,25.92507232391069,25.86906917989851,1.7147885722886884,64.93290266724385
750,910.5151515151515,902.5,61.4511982831221,34.43321294689407,34.364816189177795,1.7846489776570529,65.89676173994076
751,893.9558823529412,891.0,69.72096355842747,41.94203533876496,41.94050565625796,1.662317123985345,67.11740610965799
752,923.9230769230769,930.0,71.8674651311614,39.61297136040163,39.58089767725714,1.814240706088571,64.94047123470152
753,886.8235294117648,906.0,90.49795921918555,39.19240712331156,39.026993988085295,2.3090686656333888,67.65720350225524
754,731.5542168674699,719.0,97.14667249161924,35.59854066617023,35.5300414987017,2.7289509815198416,82.01716102043841
755,872.6086956521739,867.0,120.67397896708283,125.48511746769954,125.48466162351544,0.9616596884339284,68.7593423019432
756,955.0,961.0,43.452217873144726,26.556998955988742,26.50698865300569,1.6361870535580987,62.82722513089005
757,968.483870967742,969.0,35.83417990594647,20.594046569296687,20.364601924811428,1.7400261665607302,61.952503080971255
758,982.741935483871,1000.0,61.34196466133088,29.464899929727448,29.31841521249787,2.0818657048769516,61.05366814377154
759,977.1935483870968,976.0,17.091630388714613,16.434170718752885,16.43233092403152,1.040005649278762,61.40032350708084
760,966.015873015873,968.0,17.722277312093166,18.62707013825534,18.626623220859507,0.951425918330336,62.11078065692831
761,881.0,906.0,90.03992673140678,38.480132383287014,38.38796161410258,2.3399068858326904,68.1044267877412
762,915.0151515151515,930.0,47.78534466100441,26.46042036993831,26.382377119683646,1.8059178196312162,65.57268467155703
763,964.031746031746,968.0,40.86639798481096,27.87558765473428,27.711935204123588,1.4660282140409109,62.23861428524385
764,986.5573770491803,985.0,37.7739282931217,23.495744295510196,23.4722708743743,1.6076923470919762,60.81754735792622
765,928.723076923077,954.0,71.48286673522817,29.303370113350443,29.19111326671184,2.4394077015278524,64.6048337667931
766,965.2857142857143,984.0,51.31057893070475,31.696901242662456,31.61521140355654,1.6187884909595913,62.15776232055646
767,973.9193548387096,984.0,71.56235683453137,41.58932713025712,41.58850000225443,1.720690421617046,61.60674361989302
768,938.46875,961.0,75.42959646874363,27.704506538461978,27.531058528023753,2.7226471752537886,63.93393493390163
769,799.4473684210526,800.5,139.02805422466304,51.39623851346841,51.39623851346841,2.7050239131455247,75.05184502452352
770,908.2388059701492,899.0,75.30100583107313,44.33310549041475,44.33244266799346,1.6985276577873376,66.06192072569513
771,1005.7166666666667,1007.0,63.7694000982359,45.790421617019504,45.78349182950411,1.3926362292880465,59.658949671047175
772,961.3174603174604,976.0,50.32870536807203,28.37422728804343,28.238282956823628,1.7737471705275287,62.4143453924013
773,985.2622950819672,1000.0,61.54883483984433,37.99802626453116,37.86999325176714,1.6197903125641138,60.89748922646878
774,975.8064516129032,996.0,81.18454459413648,48.389641216371714,48.36130591394006,1.6777256981742041,61.48760330578513
775,979.5967741935484,980.5,17.93308321134825,20.483900115320477,20.464046775437758,0.8754721078695166,61.24969128179797
776,976.1774193548387,976.5,20.28548201145452,19.851910755787152,19.850177881966538,1.021840278298701,61.464236736447305
777,848.0422535211268,891.0,138.7769957617909,36.6198619019008,36.602467297231456,3.789664639739876,70.75119164272309
